word	en_google_translation	predicted_concreteness	predicted_visual	predicted_haptic	predicted_gustatory	predicted_olfactory	predicted_auditory	predicted_hand	predicted_leg	predicted_head	predicted_mouth	predicted_torso	predicted_valence	predicted_arousal	predicted_dominance	en_concreteness	en_visual	en_haptic	en_gustatory	en_olfactory	en_auditory	en_hand	en_leg	en_head	en_mouth	en_torso	en_valence	en_arousal	en_dominance	
Kündigung	termination	-0.679	-0.758	-0.555	-0.336	-1.046	1.341	0.161	-0.205	-0.748	1.54	-0.171	-0.8337479755914846	0.6920114652112168	-0.9362474064084109	2.47	1.666666667	0.222222222	0.0	0.0	1.388888889	1.631578947	0.684210526	2.736842105	2.052631579	0.736842105	2.95	5.9	3.38	
Anfassen	touch	0.911	1.233	3.854	0.37	1.144	-0.035	3.956	1.098	0.725	0.972	1.3	1.6736299309528753	1.163437380124128	1.9372792097704326	3.86	2.625	4.875	0.0	0.0	0.5625	4.9	1.85	1.9	1.3	1.45	6.64	4.9	6.24	
Erstaunen	astonish	-0.578	-0.655	-0.143	-0.519	-0.194	1.448	-1.182	-0.171	2.527	0.91	0.213	0.9650230719579038	1.3838643323748938	0.47732394994076455	1.7	2.941176471	0.705882353	0.529411765	0.411764706	2.588235294	0.909090909	0.5	2.363636364	2.045454545	0.818181818	5.55	5.38	6.0	
Geschäftspartner	business partner	0.719	1.404	-0.144	0.081	0.368	0.076	0.024	-0.539	0.454	-0.033	-1.359	0.703633467731268	-0.40332327559389936	0.7351556332040555	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Statistik	statistics	-0.245	0.366	0.515	-0.708	-1.177	0.555	0.541	0.22	0.823	-0.748	0.144	-0.8391843563588531	1.0612110193412483	-1.058119917552108	3.39	2.588235294	0.0	0.0	0.0	0.764705882	0.611111111	0.111111111	3.666666667	0.833333333	0.222222222	na	na	na	
Bundesbahn	federal railway	-0.21	-0.331	-0.523	-0.872	-0.887	-0.098	-0.456	-0.246	-1.304	-1.046	-0.919	-1.635681499150802	-0.6625198653457552	-1.9080024591473335	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Heimatort	hometown	0.268	-0.413	-0.578	-0.074	0.929	0.388	-0.08	0.796	0.704	0.199	0.428	0.5903599363355279	-1.8769207508590735	0.5439861928442492	3.33	3.714285714	0.857142857	0.380952381	0.80952381	1.047619048	1.2	1.2	2.65	1.65	1.1	6.8	3.52	5.59	
Familienvater	family man	0.585	0.808	-1.41	-0.411	-0.43	0.853	0.22	1.126	0.71	0.102	1.251	0.16443662925394564	-0.15927456913240326	-0.12808315398726955	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Entsorgung	disposal	-0.52	-0.097	0.778	-0.017	2.434	0.124	1.366	0.714	-1.647	0.171	1.012	-1.4302126812959635	0.488532351613319	-0.43633144203239177	2.89	3.388888889	1.333333333	0.0	1.0	1.555555556	2.45	0.4	1.85	0.15	0.35	4.0	4.42	4.1	
Login	log in	0.299	-0.276	-0.464	-0.514	-0.796	-0.361	0.097	-0.593	0.543	-0.858	-0.802	1.492944027387941	-0.9456782838936443	1.375656484675817	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Betreiber	operator	-0.511	-0.058	-2.458	-0.516	-0.148	1.926	-1.332	-0.227	0.44	0.871	-1.066	0.48392688685778823	0.7676432045971204	0.6002159203333854	4.21	3.0	0.459459459	0.054054054	0.135135135	3.135135135	2.421052632	1.421052632	3.0	2.0	1.0	4.85	2.67	4.74	
Bestrafung	punishment	-0.637	0.149	-0.213	-0.08	-0.456	0.228	1.115	0.265	0.162	0.437	0.248	-2.357783561940674	1.9673138183721337	-1.681499740061799	2.46	3.6	2.266666667	0.133333333	0.333333333	2.333333333	2.95	1.7	2.55	2.4	1.95	2.76	5.07	4.11	
Bezugsperson	caregiver	0.101	-0.733	0.297	-0.094	0.328	0.582	0.379	0.455	1.448	0.675	0.878	0.6026209215592092	-1.9586567032385376	0.6312150901006872	4.18	3.166666667	2.333333333	0.166666667	0.444444444	2.277777778	2.7	1.55	2.5	2.35	1.4	na	na	na	
Kondom	condom	2.442	0.71	4.136	0.57	1.516	-0.803	1.703	0.023	-1.72	-0.084	2.214	0.2049870939236895	0.7050017810997438	-0.029690550501393645	4.87	3.952380952	3.0	0.285714286	0.80952381	0.095238095	2.5	0.6	1.7	0.6	2.05	5.44	5.38	6.26	
Computersystem	computer system	1.474	1.087	0.313	-1.223	-0.961	-0.266	0.905	-0.287	0.852	-1.787	-0.352	-0.8075506802985879	-0.31718792058628265	-0.9243939237132381	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Irritation	irritation	-1.007	-0.431	-0.111	-0.44	-0.281	0.105	-1.163	-0.124	1.401	0.089	0.53	-1.6347615142268987	0.6095337941928896	-1.7494521261144258	2.57	2.058823529	1.529411765	0.294117647	0.705882353	1.705882353	2.0	1.888888889	2.555555556	2.166666667	1.777777778	3.38	5.5	4.35	
Rückflug	return flight	0.306	0.129	-0.527	0.186	0.754	-0.81	-0.038	0.768	-0.649	-1.082	0.955	0.07201490266898866	0.17106241499535188	-0.23966047524722542	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Behauptung	claim	-0.742	-1.887	0.277	0.216	0.52	1.633	-0.833	0.196	0.119	2.04	0.309	0.10110711930287829	0.8075894976480599	0.045052290387280605	2.96	2.25	1.5625	0.125	0.0625	1.6875	1.095238095	0.476190476	1.761904762	1.80952381	0.333333333	5.15	3.9	6.06	
Geschäftsmann	businessman	1.224	1.093	-0.98	-0.56	-0.292	1.053	-0.429	-0.529	0.698	-0.109	-1.425	1.3238285480391618	-1.2661244202649062	1.2283042608009787	4.47	4.625	0.6875	0.0	0.625	3.8125	1.263157895	0.736842105	2.263157895	1.526315789	0.789473684	5.38	3.36	5.43	
Verstehen	understand	-1.44	-1.942	-0.596	-0.07	-0.804	2.699	-0.049	-0.425	2.267	2.466	-0.354	0.744254604395278	0.12727838652428491	1.2802672662268224	2.28	2.45	0.9	0.4	0.4	2.6	1.105263158	0.421052632	3.947368421	1.473684211	0.736842105	6.68	3.52	6.71	
Kunststück	sleight of hand	0.079	0.795	1.298	0.118	-0.55	-0.07	1.915	1.078	0.485	-0.232	0.862	1.1885853256951957	1.8899071145593613	0.9614386191449336	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Manko	shortcoming	0.334	1.532	0.062	0.211	0.009	-0.468	-0.538	-0.832	-0.114	-0.819	-0.429	-1.0034805438620529	0.16738028198887864	-1.1246117331329868	2.17	1.777777778	0.111111111	0.166666667	0.111111111	1.277777778	1.25	1.0	2.55	1.25	1.25	na	na	na	
Arbeitslosigkeit	unemployment	-0.446	0.141	-0.759	-1.05	-1.264	-0.114	-0.252	0.428	0.788	-0.533	0.527	-2.398173237560641	0.8716231308251755	-2.42460090918895	3.11	2.6875	0.375	0.0	0.125	0.875	0.55	0.5	2.3	0.95	0.6	2.32	5.59	2.95	
Auslese	choice	-1.827	-0.982	-0.99	1.221	0.343	0.003	-0.347	-0.439	-0.126	0.631	-0.812	0.2817365487755512	1.5466712149922044	0.11795289632350547	1.9	2.242424242	0.909090909	0.484848485	0.515151515	1.393939394	1.290322581	0.741935484	3.709677419	1.774193548	0.516129032	6.36	3.52	6.56	
Unvermögen	inability	-1.254	-0.931	0.158	-0.444	-0.793	-0.648	-0.398	-0.591	0.907	-0.648	-0.476	-0.6047699502188882	0.33990481085385743	-0.3323833639708603	2.0	2.473684211	0.473684211	0.210526316	0.105263158	1.0	1.2	1.1	2.15	1.2	1.0	3.0	3.5	3.4	
Bräutigam	groom	0.333	-0.082	0.023	-0.575	-0.029	1.129	-0.527	-0.738	-0.758	1.184	0.352	0.2846370151477973	0.02675546873834367	-0.1054646036117194	4.54	3.470588235	2.176470588	0.0	0.235294118	1.764705882	2.947368421	1.473684211	3.578947368	1.473684211	2.315789474	6.84	4.35	5.75	
Nebensache	minor matter	-1.259	-0.455	-0.577	0.135	0.46	1.299	-1.146	-0.03	1.299	0.961	-0.34	0.1113447024122403	0.6591169416624328	0.05485812202861264	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Fachwissen	expertise	-0.243	-0.454	0.475	-0.485	-0.51	1.123	0.805	-0.506	1.443	0.746	-0.608	1.1248481445591587	-0.1491187168833668	1.8756474837757025	1.64	2.95	1.2	0.8	0.55	2.4	1.263157895	0.789473684	2.578947368	1.315789474	0.526315789	6.1	5.95	6.73	
Jemand	someone	0.314	0.643	0.557	-0.351	0.552	0.691	1.186	-0.012	1.205	-0.398	0.109	0.6207711969624307	-0.6093612620856568	0.6308408292454496	3.71	3.842105263	1.894736842	0.263157895	1.421052632	3.684210526	1.75	1.45	2.55	1.65	1.5	na	na	na	
Erwachsenwerden	grow up	-0.603	-0.312	0.346	-0.323	-0.194	0.135	0.4	1.347	1.497	0.578	2.583	0.2800035969331086	1.060198307104831	-0.08596123520649357	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Dom	cathedral	0.631	0.889	-0.308	0.439	1.137	0.753	-1.229	-0.727	0.025	0.05	-0.399	-0.27917182249241035	0.21196028151503754	-0.6027599946279225	4.86	4.263157895	1.421052632	0.157894737	0.368421053	1.789473684	0.85	0.4	2.5	0.8	0.5	6.0	3.45	5.04	
Gefangenschaft	captivity	-0.833	-0.423	-0.857	0.562	-0.108	0.281	-0.384	-0.56	0.868	0.69	0.239	-1.350256505365635	1.3605828259417012	-1.5672700273028353	2.76	3.0	0.421052632	0.0	0.0	1.157894737	1.95	1.6	2.0	1.75	1.65	3.14	5.09	2.89	
Versicherungsgesellschaft	insurance company	-0.413	-0.445	-1.844	-1.42	-0.918	0.197	-2.007	-0.117	-0.356	-0.581	-0.545	-0.17395348025574217	-0.483548652108088	-0.16549043451277248	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Eigentum	property	-0.985	-0.02	0.172	-0.583	-0.425	-0.633	0.237	0.07	0.339	-0.975	-0.202	0.20225471039129816	0.024278109570792707	0.33271390074602547	3.9	3.55	2.05	0.15	0.35	0.5	1.810810811	1.405405405	2.540540541	0.891891892	0.864864865	6.0	4.75	6.68	
Trumpf	trump card	0.935	0.404	1.046	-0.253	-0.616	0.589	1.315	-0.726	-1.525	-0.027	-0.327	0.8612338174847473	0.4759384963203859	1.2566350339180588	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Absprache	agreement	-1.089	-0.937	0.084	0.547	0.285	1.038	0.565	0.412	0.289	1.826	0.063	1.1338004488582516	-0.54946306071284	1.2552347237362795	2.22	3.368421053	0.578947368	0.052631579	0.052631579	3.578947368	1.368421053	0.526315789	2.105263158	2.421052632	0.578947368	6.75	4.05	6.48	
Bordeaux	bordeaux	0.16	-0.059	-1.009	1.847	1.885	-0.826	-1.747	-1.756	0.733	0.347	-2.04	-0.4082559097274201	-0.6492035803865187	-0.36224582555669127	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Kurort	spa	0.862	0.349	0.781	0.026	1.196	-0.603	-0.21	0.943	-0.393	0.074	0.625	1.2504947410871183	-0.5521917389933029	0.5626553838173438	4.67	3.411764706	3.058823529	0.0	2.058823529	1.588235294	3.047619048	3.142857143	3.285714286	0.80952381	3.714285714	7.38	3.75	6.35	
Technologie	technology	-1.079	0.256	0.342	-0.591	-0.626	1.06	0.237	0.007	0.72	-0.231	-0.433	0.8484181472363594	0.9400804509196611	0.785654314325218	3.24	4.315789474	2.842105263	0.526315789	0.631578947	3.263157895	2.8	1.15	3.15	1.6	1.0	5.53	4.62	5.2	
Jagen	to hunt	-0.05	0.934	-0.227	-0.404	-0.071	0.786	2.239	2.53	0.654	-0.04	2.145	0.4554193973999376	2.444409619705467	0.7207348501851109	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Gemüt	mind	-0.971	-2.862	-0.483	-0.084	0.318	0.432	-1.431	-0.913	2.092	1.547	0.097	0.901350268934425	-0.7076804021308482	0.9670669428997013	2.5	1.1	1.0	0.85	0.8	1.45	0.166666667	0.055555556	4.333333333	0.388888889	0.111111111	6.7	5.05	6.09	
Epoche	epoch	-1.416	-0.104	-0.956	-0.969	-0.687	-0.15	-1.397	-0.697	1.16	-1.307	-0.826	1.0444139120027616	0.1904233629518015	0.6194398514131005	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Geldbörse	wallet	2.11	1.937	2.916	-0.104	0.025	-1.981	2.542	-0.52	-0.732	-1.3	-0.182	0.20742539809733973	-0.33405281107383317	-0.012143492178628666	4.81	3.6	3.266666667	0.133333333	0.666666667	0.066666667	3.8	0.7	1.95	0.15	1.0	6.0	4.25	6.08	
Kopfhörer	headphones	1.837	-0.863	1.755	-0.547	-0.321	2.705	0.667	-0.632	1.776	1.119	-0.073	0.9935384078600926	-0.7491741586354744	1.129646756881051	4.79	2.470588235	3.0	0.0	0.058823529	4.705882353	1.4375	0.0	4.875	0.125	0.0	6.47	3.0	5.92	
Rechnen	calculate	-1.036	-1.168	-0.072	-0.499	-1.51	0.547	0.032	-0.294	1.0	0.616	-0.322	-0.649693711133568	1.597853400068958	-0.5007272607859865	2.74	2.466666667	0.733333333	0.466666667	0.133333333	0.6	1.526315789	0.210526316	4.473684211	0.526315789	0.368421053	4.89	3.18	6.39	
Nation	nation	-0.342	-0.759	-1.773	-0.734	-0.719	0.046	-1.644	0.103	-0.066	-0.159	-0.205	0.8884321053683759	0.017257895639739475	0.6891104897976099	3.62	2.5	0.5	0.166666667	0.222222222	1.111111111	0.571428571	0.285714286	1.857142857	0.666666667	0.19047619	6.0	4.78	4.74	
Wettlauf	race	-0.013	0.717	-0.329	-0.4	-0.526	-0.867	0.028	1.535	-0.693	-1.486	1.001	-0.01937883397524782	2.5918325027575935	-0.8363512890981988	3.59	3.823529412	0.294117647	0.0	0.235294118	1.705882353	2.45	3.3	3.1	1.1	2.15	5.44	5.2	4.56	
Lebensstil	lifestyle	-0.884	0.082	0.503	0.515	0.486	-1.037	1.168	1.958	0.306	0.654	2.954	1.1539681034401705	0.5655940859321658	1.5709766674035757	2.14	3.0	0.894736842	1.052631579	0.684210526	1.842105263	1.684210526	1.368421053	2.526315789	1.578947368	1.421052632	5.95	5.52	6.4	
Unterhaltungswert	entertainment value	-0.904	0.671	-0.513	0.273	-0.364	2.299	0.348	0.981	1.937	1.404	1.001	0.9934349103078631	1.9069470912423923	1.0250231707151884	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Crash	crash	0.555	0.506	0.578	-0.439	0.12	0.349	0.023	0.945	-0.079	-1.55	0.208	-0.8206281260267734	1.8397806306154363	-1.4431549679935043	3.79	3.578947368	1.526315789	0.052631579	0.210526316	2.631578947	2.736842105	2.631578947	3.052631579	1.473684211	2.473684211	2.9	4.55	3.3	
Äther	ether	0.727	-1.393	0.133	1.7	1.847	-0.382	-1.177	-0.193	-0.184	0.687	-0.357	0.059568988332334746	0.2537815892181387	-0.3959848314863613	3.88	1.631578947	0.631578947	0.894736842	2.684210526	0.578947368	0.473684211	0.210526316	2.631578947	1.157894737	0.210526316	4.63	4.81	4.26	
AG	ag	-1.099	-0.709	-0.139	0.16	0.006	-0.022	-0.679	-0.537	-0.709	0.315	-0.66	0.10377555190423035	0.10265319456838744	0.08127010757461578	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Geldbetrag	amount of money	1.152	0.61	0.895	0.245	-0.762	-0.005	1.649	-0.962	-0.741	0.224	-0.968	1.3318454206516055	0.2042449673797599	1.0890263397859292	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Naturschützer	conservationist	0.745	0.108	-0.988	-0.143	0.579	1.407	-0.883	-1.113	0.541	0.101	-1.837	0.5589953662868875	0.07095423800673839	-0.037784344536799915	3.17	1.3125	0.0	0.0	0.0	1.1875	1.4375	0.8125	2.4375	2.0	0.6875	na	na	na	
Schwur	oath	0.884	-0.069	0.133	-0.395	-0.96	0.449	0.297	0.275	-1.728	0.348	0.222	0.19216305155633912	0.24422297404587984	0.12344223825822426	2.79	2.105263158	0.105263158	0.0	0.0	3.473684211	1.65	0.25	2.95	3.8	0.5	6.4	4.0	6.47	
Surfen	surfing	0.217	0.717	1.561	-0.281	-0.515	0.023	2.811	3.754	0.236	-0.025	3.027	1.4086012307209863	1.6157714279760984	1.0718279338330878	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Arbeitnehmer	employees	0.492	-0.273	0.353	-0.685	-0.784	1.011	1.026	0.984	0.083	0.06	1.151	-0.15121666673976886	-1.2679561512653252	0.1904591755971915	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Zuschuß	grant	-0.491	-0.681	-0.101	-0.84	-1.342	0.171	0.122	-0.323	-0.25	-0.444	-0.676	-0.04253998368891088	0.5604265609742389	0.02369348677299549	3.53	1.25	0.25	0.05	0.05	1.35	0.65	0.15	1.75	1.25	0.15	na	na	na	
Käufer	buyer	-0.67	0.74	-0.513	0.07	0.072	0.481	-0.042	-0.643	-0.001	-0.202	-1.436	0.9878180689621059	0.33610558232029725	0.9802723477200875	4.36	2.954545455	0.681818182	0.272727273	0.272727273	2.045454545	2.0	0.80952381	3.0	1.904761905	0.761904762	5.9	3.95	5.76	
Erbteil	inheritance	0.228	-0.481	0.013	-0.137	-0.164	-1.497	0.063	-0.864	-2.038	-1.412	-0.349	-0.199434954671549	-1.3985303878798758	-0.3834523202852136	3.1	3.315789474	0.421052632	0.0	0.0	1.473684211	1.19047619	0.238095238	2.333333333	0.857142857	0.238095238	6.8	5.0	5.04	
Körperteil	body part	2.812	1.615	4.08	-0.015	0.757	-1.418	3.053	2.122	-0.806	-0.7	3.415	-0.2545622179315253	0.9868182760123533	-0.10081285841527222	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Aufkleber	sticker	2.781	2.768	2.414	0.026	0.728	-0.929	1.618	-1.159	-0.348	-0.29	-1.337	0.46699644916930194	-0.6189882919017552	0.8442550947079607	4.67	4.473684211	3.105263158	0.210526316	0.263157895	0.052631579	2.45	0.35	2.1	0.35	0.35	5.57	4.05	5.52	
Analphabet	illiterate	0.814	-0.282	-1.089	-1.641	-0.941	1.374	-1.048	-1.781	1.641	0.657	-1.28	-1.247902100889562	-0.6259938203195378	-1.3154504717677973	2.92	1.882352941	0.058823529	0.058823529	0.058823529	2.294117647	0.476190476	0.238095238	3.428571429	1.857142857	0.476190476	3.53	4.42	3.88	
Osterfest	easter festival	-1.104	-1.16	0.638	0.346	0.229	-0.546	0.368	-0.213	-1.152	-0.349	-0.073	0.7761124063207674	-0.6989140819611133	0.45452716684471883	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Dorfgemeinschaft	village community	-1.17	-1.081	-1.156	-0.572	0.289	0.991	0.016	-0.194	-0.691	0.242	-0.278	0.07061643124950007	-0.9701953729933709	-0.02436323893037566	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Verzögerung	delay	-1.304	-1.318	-0.565	0.139	-1.769	0.687	-0.24	0.945	0.001	0.125	0.548	-0.3994534877012028	1.4992520187445366	-0.8307531442405304	2.79	2.555555556	0.611111111	0.166666667	0.222222222	1.944444444	0.523809524	0.476190476	2.761904762	0.761904762	0.285714286	3.45	3.0	3.68	
Chemikalie	chemical	0.435	0.53	0.394	1.06	3.052	-1.369	0.419	-0.46	0.551	-0.104	0.141	-1.3464140199455126	0.4598816596129383	-1.4375350390828237	3.86	2.611111111	1.111111111	1.166666667	3.055555556	0.555555556	1.909090909	0.454545455	2.636363636	2.0	0.681818182	4.89	3.41	3.78	
Übereinstimmung	accordance	-1.303	-0.082	0.101	0.303	-0.075	0.367	-0.157	-0.651	1.13	0.343	-0.736	1.5429951118424863	-1.1816028932370284	1.784184454291995	1.54	2.0	0.3	0.05	0.05	1.65	0.722222222	0.388888889	2.111111111	1.611111111	0.333333333	na	na	na	
Wodka	vodka	1.493	-0.261	0.675	5.291	4.297	-0.921	-0.402	-1.259	-0.646	2.925	-0.418	0.9571791777654657	0.5968583297573337	0.5827555220942869	4.97	2.823529412	1.411764706	4.176470588	2.823529412	0.588235294	2.25	0.55	3.0	4.35	1.15	5.68	5.23	3.91	
Kübel	bucket	1.221	0.692	2.653	1.078	1.41	-0.28	0.866	-0.195	-2.172	0.175	-0.44	0.6804235980050053	-1.08797162955018	0.7055693553181209	4.96	3.941176471	2.647058824	0.352941176	0.411764706	0.823529412	2.45	0.7	1.75	0.2	0.55	4.55	2.96	5.52	
Auslegung	interpretation	-0.906	-0.221	0.334	-0.741	-0.212	1.62	0.275	0.133	0.138	0.18	0.368	0.41721362901938563	-0.29047091683939125	0.8907239398116041	1.4	2.823529412	0.764705882	0.647058824	0.647058824	3.470588235	0.571428571	0.285714286	3.428571429	1.761904762	0.380952381	5.6	4.21	5.43	
Veranlagung	predisposition	-2.259	-1.489	-0.546	-0.456	-1.258	-0.192	0.407	1.753	0.957	-0.253	1.974	0.20519976379675625	1.3034268211826705	0.0830473270767891	1.88	2.6	0.133333333	0.066666667	0.066666667	2.733333333	0.210526316	0.052631579	2.315789474	0.894736842	0.315789474	na	na	na	
Stiefmutter	stepmother	0.267	1.146	0.505	-0.209	0.686	-0.17	-0.531	-1.391	0.063	-0.086	-0.473	-0.08038915396479233	-0.14811380729708196	-0.5544169849400753	4.23	3.55	0.5	0.0	0.65	2.55	0.842105263	0.526315789	1.789473684	0.842105263	0.473684211	3.67	3.69	4.17	
Co	co	-0.12	-1.496	-0.66	-0.033	1.172	0.051	-0.646	0.508	-0.756	0.315	0.591	0.8761257684129712	0.10696449132804181	0.5816666530114663	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Krankenhausaufenthalt	hospitalization	0.68	-0.787	1.189	-0.019	0.207	-0.825	1.014	1.241	0.027	0.187	2.777	-1.0913978264867983	0.38781652647595705	-1.4864652159305294	3.12	3.583333333	1.111111111	0.166666667	0.777777778	1.916666667	2.428571429	2.428571429	2.857142857	2.142857143	2.095238095	na	na	na	
Gegenüberstellung	comparison	-1.153	1.027	0.305	-1.216	-1.27	0.529	1.026	0.18	0.753	-0.74	-0.031	-0.5018277573744884	0.09676103882162941	-0.032109319849070644	2.0	3.5	1.833333333	1.166666667	0.888888889	2.388888889	1.136363636	0.272727273	3.045454545	1.772727273	0.227272727	5.11	2.92	5.64	
g	g	-0.437	-0.539	0.18	3.196	2.126	-1.424	-0.639	-1.094	-1.019	1.449	-0.328	0.292949746843777	1.0439658019721796	0.17865186918718357	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Sprachrohr	mouthpiece	0.938	-0.471	-0.928	-1.699	-1.643	1.975	-1.23	-2.197	0.952	0.498	-2.036	-0.12371438827550481	-1.5706779504397779	0.7189090502177029	4.66	3.277777778	2.611111111	0.777777778	0.166666667	0.833333333	0.882352941	0.058823529	1.470588235	4.411764706	0.058823529	4.65	3.62	4.62	
Arbeitswelt	working world	-0.132	1.207	1.325	-0.791	-0.46	0.456	1.594	1.464	1.723	-0.075	1.643	0.30360512065685813	-0.5611040100632069	0.6266329766268619	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Primat	primate	-0.93	-0.877	-0.808	0.041	-0.622	-0.122	-1.31	-0.181	-0.215	-0.572	-0.768	-0.25633069990550605	-0.5330899603053106	-0.06567557798443555	4.5	4.0	1.736842105	0.0	1.368421053	2.736842105	2.210526316	1.421052632	2.105263158	1.526315789	1.526315789	5.84	2.95	4.18	
Wellensittich	budgie	1.059	0.144	-0.485	-0.876	-0.736	0.3	-1.435	-0.936	0.383	-0.776	-0.471	0.7170031039705275	-0.31746526158236227	-0.3433073413646791	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Todesurteil	death sentence	-0.347	-1.452	-0.753	-0.015	-0.695	0.783	-0.688	-1.179	-0.093	1.041	-0.642	-2.6214846936517517	1.2771726086621216	-2.5386572754001406	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Verlierer	loser	0.294	0.021	-0.511	0.15	-0.385	0.741	-0.465	-1.22	-0.306	0.302	-1.446	-0.6786385103054701	0.8272675336358121	-0.36037851653335223	2.35	2.047619048	0.428571429	0.095238095	0.19047619	1.380952381	1.2	1.25	2.9	1.3	1.15	2.85	3.94	4.53	
Winterpause	winter break	-1.338	-0.495	-0.024	0.143	-0.021	-0.504	0.286	1.087	-0.415	0.018	0.429	0.24104413150653375	-0.7570373355285295	0.3241802938213171	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Zusage	commitment	-1.326	-2.602	-0.313	-0.008	-0.476	1.206	-0.311	0.01	-0.399	2.189	0.066	1.9537248645289633	0.0834849337959069	1.723524431303061	1.74	2.789473684	0.578947368	0.0	0.0	2.0	1.315789474	1.157894737	3.315789474	2.052631579	1.368421053	6.33	4.26	6.0	
Zeitzeuge	contemporary witness	0.571	0.082	-1.132	-0.569	-0.075	1.554	-1.47	-0.832	1.595	0.407	-1.287	-0.3802900104557577	-0.15498853130442075	-0.6010162294777011	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Vulkan	volcano	0.667	0.591	-0.195	0.184	0.388	0.124	-1.19	-0.627	0.079	0.075	-0.182	0.02297140885912259	2.1830303278317684	-0.9913399548883527	4.75	3.388888889	1.111111111	0.277777778	1.222222222	2.5	0.75	0.65	2.05	0.65	0.55	4.59	6.7	3.62	
Einfühlungsvermögen	empathy	-1.621	-0.837	0.272	-0.044	-0.723	0.232	0.089	-0.552	2.438	0.873	0.2	1.6120795242281394	0.4695963415907291	1.6436419279430798	1.63	2.176470588	0.058823529	0.0	0.0	2.294117647	0.571428571	0.142857143	3.142857143	1.428571429	0.428571429	7.29	3.62	5.9	
Beobachter	observer	0.521	1.497	-1.546	0.474	-0.131	0.341	-1.414	-0.31	2.571	0.045	-0.65	0.5593686732617004	-0.5953060863536402	0.2163040534368157	3.88	3.513513514	0.486486486	0.054054054	0.27027027	1.648648649	1.052631579	0.526315789	4.263157895	1.421052632	0.578947368	5.0	4.5	6.08	
Banner	banner	1.252	1.872	-1.26	-1.511	-1.729	-0.193	-0.266	-1.074	0.621	-1.68	-1.055	0.612581250389582	0.5279391421253014	0.8175081902072058	4.8	4.5	1.375	0.125	0.1875	0.375	1.95	0.15	2.65	0.05	0.3	5.17	3.55	5.17	
Dekan	dean	-0.141	-0.572	-0.655	-0.485	-0.857	0.985	-1.466	-1.696	0.317	0.568	-0.721	-1.1224246231000667	-0.9035940253228427	-1.039104993689464	4.45	3.375	0.375	0.1875	0.1875	2.4375	0.263157895	0.052631579	0.736842105	0.578947368	0.105263158	na	na	na	
Ausscheiden	elimination	-0.636	-1.031	-0.768	1.071	-0.071	-0.259	-0.928	-0.686	-0.893	1.171	-0.134	-0.838108678837628	-0.7113015647613828	-0.4099985204153854	2.0	2.65	0.5	0.0	0.1	1.5	1.473684211	0.473684211	1.947368421	0.947368421	1.210526316	3.86	3.35	4.33	
Stift	pen	0.707	0.009	1.684	-0.225	-0.099	-1.165	1.267	-0.491	-1.26	-1.456	0.172	0.14714868851185506	-0.8736156232775948	0.23359787394242496	4.92	4.210526316	4.315789474	0.052631579	0.157894737	0.526315789	4.238095238	0.238095238	2.285714286	0.333333333	0.476190476	5.63	2.75	6.17	
Tortur	torture	0.024	0.618	0.521	0.517	0.049	-0.18	0.711	1.388	-0.274	0.753	1.815	-2.298160066685267	1.8480200551065322	-1.8050464085585265	3.59	3.235294118	1.941176471	0.588235294	0.705882353	2.764705882	1.578947368	1.157894737	2.105263158	1.0	1.631578947	1.4	5.09	2.76	
