word	animate_prototypicality	natural_prototypicality	inanimate_prototypicality	innatural_prototypicality	
Erschreckende	0.4243	0.44237	0.40686	0.38726	
Säuregehalt	0.17646	0.31135	0.31223	0.24948	
Wahlkämpfer	0.26156	0.28416	0.34641	0.35258	
Warnsystem	0.33497	0.35079	0.38589	0.38738	
Lieblosigkeit	0.28607	0.32061	0.35301	0.34522	
Weißstorch	0.6239	0.55629	0.31683	0.27917	
Schlachtschiff	0.3663	0.39391	0.40778	0.39777	
Glaubenskrieg	0.20847	0.26758	0.3504	0.34559	
Hauptvertreter	0.20693	0.22934	0.23733	0.22856	
Quarz	0.19412	0.26097	0.32084	0.30607	
Bruchlinie	0.21176	0.25198	0.31688	0.31579	
Schuldendienst	0.20294	0.24271	0.32683	0.33136	
Pflanzenzucht	0.26402	0.38696	0.32148	0.24542	
Abdankung	0.18808	0.2253	0.29262	0.29368	
Reichsverweser	0.17427	0.18713	0.23983	0.2481	
Erzherzog	0.2408	0.27807	0.31122	0.30251	
Zeithorizont	0.16918	0.19133	0.25712	0.26478	
Seinsweise	0.22636	0.21412	0.21567	0.22108	
Abwärme	0.23121	0.27015	0.32772	0.32511	
Pulverdampf	0.22197	0.30537	0.46005	0.46409	
Zellmembran	0.23176	0.2884	0.33017	0.31494	
Landstreitkraft	0.23188	0.24709	0.2878	0.29146	
Endlagerung	0.19045	0.24714	0.33058	0.32713	
Landfläche	0.23863	0.29532	0.28732	0.2581	
Forschungsaufgabe	0.24316	0.27856	0.28813	0.27369	
Klimawechsel	0.30678	0.36588	0.34104	0.3058	
Mutige	0.41515	0.40331	0.40251	0.4065	
Verkehrswende	0.2666	0.29834	0.36434	0.36732	
Erbgang	0.25642	0.27724	0.23589	0.21389	
Erbmasse	0.27129	0.29801	0.29789	0.28466	
Teilziel	0.22193	0.25639	0.23035	0.20643	
Mehrheitswille	0.24219	0.24797	0.32996	0.34951	
Machtfrage	0.18852	0.23038	0.27253	0.26439	
Wochenendausflug	0.35317	0.38932	0.39509	0.37889	
Zahlensystem	0.23134	0.25068	0.32182	0.33208	
Kohorte	0.21873	0.20811	0.19704	0.19819	
Alltagsverhalten	0.30693	0.29722	0.31417	0.32247	
Hervortreten	0.11362	0.16166	0.2488	0.25061	
Waldwiese	0.36054	0.4204	0.36034	0.3147	
Haftrichter	0.2731	0.30924	0.44564	0.46627	
Zentralstaat	0.15474	0.1937	0.27832	0.28351	
Herzproblem	0.2794	0.30907	0.34884	0.3454	
Zisterzienser	0.17059	0.23009	0.26236	0.24334	
Zulassen	0.18545	0.21552	0.3108	0.32299	
Temperaturänderung	0.2591	0.30508	0.38911	0.39057	
Kraftanstrengung	0.29201	0.30551	0.43156	0.45972	
Stahlhelm	0.28876	0.31858	0.40978	0.42064	
Feldbau	0.15513	0.25284	0.20924	0.15132	
Fadenwurm	0.47742	0.47348	0.32207	0.28005	
Nahaufnahme	0.4094	0.46794	0.48565	0.46226	
Kerngruppe	0.23726	0.2431	0.24243	0.23883	
Grundsatzpapier	0.21288	0.27089	0.40342	0.41303	
Wärmeenergie	0.21638	0.26617	0.37291	0.3791	
Tram	0.31211	0.35445	0.43949	0.44276	
Bombenkrieg	0.2382	0.28407	0.34397	0.33878	
Allgegenwart	0.25334	0.28438	0.36674	0.37467	
Karge	0.28811	0.33105	0.30673	0.27916	
Wahrnehmungsvermögen	0.23655	0.24331	0.30923	0.32384	
Erziehungsziel	0.24	0.28095	0.29904	0.28442	
Embryologie	0.30371	0.32114	0.26231	0.23684	
Jugendfreund	0.35875	0.37721	0.37078	0.35934	
Agitator	0.26016	0.263	0.31343	0.32545	
Schocktherapie	0.19282	0.25749	0.35167	0.34752	
Amöbe	0.36433	0.38049	0.3577	0.34273	
Feldlager	0.22492	0.26527	0.3552	0.36102	
Strafvollzugsanstalt	0.25602	0.25621	0.32129	0.33865	
Berufsmusiker	0.18382	0.20273	0.34094	0.37032	
Heimlichkeit	0.35108	0.37672	0.45726	0.46688	
Brennmaterial	0.25195	0.35925	0.44261	0.41551	
Zahlenkolonne	0.27467	0.29144	0.3875	0.40581	
Ölkrise	0.18499	0.23233	0.28674	0.2795	
Schlüsselfaktor	0.38921	0.41543	0.43793	0.43091	
Bewegungsenergie	0.26839	0.27976	0.39825	0.42536	
Energiekrise	0.28324	0.32635	0.3724	0.36448	
Sturheit	0.35391	0.38398	0.37953	0.36328	
Bändigung	0.31708	0.31712	0.3113	0.3087	
Hungerjahr	0.32133	0.36407	0.32949	0.29904	
Musterfall	0.35132	0.3664	0.39331	0.3928	
Westzone	0.24892	0.27542	0.32997	0.33222	
Eiweißgehalt	0.31993	0.4158	0.36361	0.30363	
Südgrenze	0.23995	0.2752	0.27303	0.25537	
Sorbe	0.20983	0.27034	0.32528	0.31201	
Pustel	0.22514	0.27451	0.27039	0.2457	
Furunkel	0.3212	0.35702	0.34193	0.32015	
Minimalkonsens	0.22365	0.24777	0.36244	0.38271	
Gesamtbilanz	0.22641	0.26613	0.28605	0.27255	
Sklavenhändler	0.36035	0.36365	0.35505	0.35002	
Phalanx	0.2962	0.26906	0.31408	0.33835	
Flugverbindung	0.25187	0.26176	0.28357	0.28433	
Geburtsgewicht	0.34262	0.32725	0.29836	0.29634	
Entsprechen	0.147	0.15967	0.23313	0.24739	
Landsknecht	0.42927	0.40659	0.43444	0.45143	
Polkappe	0.31954	0.37821	0.46143	0.4566	
Relativität	0.26212	0.26444	0.34423	0.36471	
Natürlichen	0.32593	0.37892	0.30799	0.26261	
Rückfallquote	0.25632	0.25554	0.2806	0.2872	
Ermittlungsakte	0.21394	0.2242	0.31343	0.33302	
Berchtesgadener	0.21887	0.24145	0.26881	0.26536	
Einfühlen	0.23548	0.25054	0.34712	0.36648	
Ergänzen	0.18288	0.22773	0.31259	0.31503	
Agrarland	0.21953	0.28919	0.22223	0.17056	
Einzelwesen	0.21465	0.21103	0.25571	0.26924	
Parteispitze	0.20793	0.25491	0.31584	0.31051	
Brie	0.21232	0.27769	0.30139	0.27712	
Exportförderung	0.20124	0.24856	0.29555	0.28619	
Abstraktionsvermögen	0.25783	0.26457	0.34201	0.3598	
Entwurzelung	0.21224	0.31944	0.32671	0.27847	
Meineid	0.24929	0.30622	0.35882	0.34644	
Völkerwanderung	0.20173	0.24798	0.28261	0.27027	
Zellkultur	0.31319	0.36829	0.36868	0.34233	
Magengeschwür	0.33724	0.38603	0.38339	0.35903	
Verleugnung	0.25558	0.30341	0.3794	0.37776	
Zelluloid	0.30389	0.35278	0.44217	0.44364	
Entstalinisierung	0.13729	0.16807	0.23518	0.23931	
Sprachverwirrung	0.29591	0.29961	0.27097	0.26034	
Parteiorganisation	0.18165	0.21442	0.28959	0.29492	
Tateinheit	0.22126	0.23733	0.29028	0.29699	
Fallgeschichte	0.29914	0.31973	0.37829	0.38424	
Attitüde	0.28254	0.32062	0.43138	0.44391	
Sachzusammenhang	0.17718	0.22327	0.32066	0.32606	
Versprecher	0.36451	0.38224	0.43819	0.44454	
Neokolonialismus	0.31637	0.34698	0.32435	0.30288	
Folterkeller	0.25898	0.28427	0.39547	0.41411	
Missionsreise	0.19099	0.22506	0.23867	0.22613	
Machtsystem	0.18935	0.20864	0.33902	0.36603	
Zuwenig	0.28444	0.3242	0.37302	0.36742	
Bergland	0.21513	0.25586	0.2111	0.17905	
Neuansatz	0.24544	0.26628	0.30976	0.31154	
Nazismus	0.27714	0.31467	0.35549	0.3487	
Bernstein	0.31722	0.35195	0.35143	0.33425	
Reformarbeit	0.16145	0.18646	0.2455	0.24997	
Kernspaltung	0.27362	0.29887	0.36833	0.37527	
Kernfusion	0.23904	0.29042	0.34928	0.34124	
Hauptstrom	0.2653	0.29585	0.33069	0.32549	
Zinseszins	0.26089	0.30503	0.33962	0.32808	
Killerzelle	0.36278	0.39103	0.40335	0.39262	
Lymphozyt	0.32422	0.35613	0.32884	0.30544	
Glaubensvorstellung	0.23562	0.26252	0.28879	0.28297	
Elektrochemie	0.17318	0.21483	0.32013	0.32981	
Lira	0.19681	0.24026	0.29888	0.29459	
Körperwärme	0.41002	0.42058	0.44155	0.44128	
Weichheit	0.2496	0.31818	0.37354	0.35653	
Protestierende	0.34031	0.34123	0.37942	0.38865	
Wiedereinstellung	0.26762	0.27246	0.36894	0.3929	
Brotsorte	0.28368	0.4156	0.43155	0.37408	
Lebensweisheit	0.44651	0.44745	0.40383	0.38981	
Bauruine	0.25217	0.28383	0.33576	0.33488	
Gekreuzigte	0.32153	0.34906	0.43224	0.44181	
Schimpfen	0.37257	0.38893	0.45413	0.46368	
Drohen	0.30419	0.31523	0.35386	0.35865	
Belastete	0.11123	0.16763	0.23497	0.22737	
Krankheitszeichen	0.30519	0.33335	0.34571	0.3352	
Verschwendungssucht	0.26606	0.29682	0.29886	0.28438	
Arbeitskräftemangel	0.20365	0.24394	0.27038	0.25851	
Wahltermin	0.19071	0.22898	0.32022	0.32747	
Arbeitsethik	0.21222	0.22157	0.27446	0.28429	
Kohlendioxyd	0.32488	0.39568	0.42984	0.40564	
Rüstungsproduktion	0.27522	0.29774	0.34119	0.34209	
Automation	0.25084	0.25415	0.37753	0.40978	
Kernphysik	0.21032	0.24367	0.28933	0.28604	
Gedankengebäude	0.21696	0.24476	0.31415	0.32005	
Tierreich	0.53264	0.47983	0.3556	0.34364	
Höchstwert	0.22162	0.29179	0.317	0.2909	
Kordel	0.2678	0.33454	0.42997	0.42497	
Reichstagsfraktion	0.19805	0.2225	0.26317	0.26263	
Industrieansiedlung	0.19842	0.2335	0.26759	0.26029	
Luftstreitkraft	0.21271	0.22908	0.28288	0.28971	
Feinfühligkeit	0.2968	0.31332	0.38301	0.39398	
Tundra	0.34033	0.35531	0.29356	0.26829	
Ungeheuerlichkeit	0.38445	0.40234	0.43034	0.42873	
Risikokapital	0.32916	0.35378	0.35931	0.34845	
Mittagsgebet	0.20879	0.25902	0.36126	0.36601	
Nahrungsmittelproduktion	0.31851	0.39323	0.37788	0.33803	
Grenztruppe	0.29444	0.28188	0.3228	0.33918	
Bereitschaftspolizei	0.25881	0.2516	0.31751	0.33852	
Wirbelwind	0.49459	0.48849	0.50173	0.50676	
Stumme	0.39919	0.38122	0.39063	0.40038	
Muschelschale	0.44863	0.49012	0.4907	0.47029	
Betonwand	0.25208	0.31352	0.487	0.50637	
Propulsion	0.16989	0.16764	0.18324	0.18814	
Naturverbundenheit	0.31445	0.35146	0.32574	0.30045	
Passierschein	0.38119	0.3763	0.44237	0.46198	
Therapiestunde	0.3517	0.37929	0.42003	0.4176	
Erfrierung	0.29018	0.35558	0.39264	0.37186	
Dienstzimmer	0.20658	0.23299	0.35315	0.37394	
Staatsratsvorsitzende	0.23449	0.26698	0.31984	0.31888	
Volksbildung	0.21402	0.23239	0.25472	0.25182	
Musterschüler	0.3482	0.34552	0.35084	0.35251	
Parteiführer	0.16568	0.20902	0.25619	0.24884	
Projektstudium	0.20051	0.2333	0.29431	0.29561	
Archivmaterial	0.19249	0.22624	0.31158	0.31927	
Hungertote	0.35498	0.37501	0.34492	0.32614	
Umweltdezernent	0.29522	0.30473	0.29016	0.28078	
Schwefeldioxid	0.17116	0.25973	0.2853	0.25093	
Geheimwissenschaft	0.29238	0.33648	0.35825	0.34305	
Heilsbringer	0.2305	0.27576	0.31877	0.30917	
Ersticken	0.31822	0.35786	0.44634	0.4518	
Urinieren	0.36566	0.40143	0.45142	0.44775	
Verbum	0.21359	0.24774	0.3069	0.30701	
Medienwirkung	0.23444	0.26669	0.36789	0.38059	
Sensible	0.2705	0.2923	0.32095	0.31807	
Selbstverwaltungskörperschaft	0.12706	0.16278	0.26071	0.27122	
Landschaftsgestaltung	0.24006	0.30041	0.3158	0.29144	
Desinfektion	0.21664	0.2669	0.32866	0.32202	
Neutronenbombe	0.35891	0.38899	0.41831	0.4115	
Bohnenkaffee	0.40017	0.53676	0.53363	0.4683	
Freiheitsliebe	0.3552	0.38918	0.35457	0.32807	
Angstneurose	0.27359	0.30439	0.32671	0.31787	
Ehebrecherin	0.29146	0.34316	0.34574	0.32164	
Silberling	0.4269	0.46521	0.46624	0.44749	
Parteiarbeit	0.12493	0.17092	0.26913	0.27496	
Musikgeschäft	0.22435	0.26891	0.41333	0.43247	
Unwahrscheinliche	0.43429	0.44995	0.43306	0.41976	
Parteikonferenz	0.15224	0.20494	0.29376	0.29377	
Fieberkurve	0.34715	0.40148	0.44471	0.43061	
Kreisvorstand	0.22125	0.25138	0.27799	0.27082	
Positivismus	0.21491	0.24277	0.27059	0.26483	
Stehende	0.28209	0.32881	0.39719	0.39385	
Frühgeburt	0.37153	0.3998	0.39318	0.37711	
Allwissende	0.32121	0.33049	0.33533	0.33141	
Soldatenrat	0.25674	0.2499	0.31685	0.33798	
Psalmist	0.30305	0.32295	0.35693	0.35632	
Lautsprecherwagen	0.30737	0.31099	0.50081	0.55136	
Hauptfeind	0.47584	0.44065	0.31079	0.28926	
Außenposten	0.26338	0.27811	0.29324	0.28985	
Notwendiges	0.23816	0.25055	0.33767	0.35562	
Halde	0.2366	0.32359	0.39475	0.37369	
Landgut	0.1986	0.25492	0.25873	0.23311	
Machtbasis	0.09158	0.13207	0.19037	0.18767	
Tarnanzug	0.42933	0.43721	0.48813	0.49743	
Drachenflieger	0.42254	0.45178	0.40379	0.37553	
Flugstunde	0.37094	0.3701	0.37697	0.37815	
Insektengift	0.45769	0.48899	0.37874	0.33198	
Westmark	0.26801	0.29104	0.29556	0.28535	
Luxusgut	0.24983	0.31918	0.38829	0.37478	
Besänftigung	0.3306	0.35664	0.38039	0.37397	
Grundeigenschaft	0.26314	0.3079	0.36069	0.35396	
Korrektiv	0.19684	0.22494	0.27655	0.2774	
Atomrakete	0.38904	0.38385	0.42282	0.43495	
Blutzufuhr	0.22788	0.26154	0.31567	0.31455	
Erfindungsgabe	0.22339	0.24771	0.34671	0.3625	
Schneeberg	0.22594	0.26139	0.28067	0.26896	
Ökomarkt	0.34629	0.40133	0.39784	0.37032	
Standhaftigkeit	0.27918	0.30267	0.35853	0.36245	
Kriegsverbrechertribunal	0.17769	0.21856	0.26057	0.25288	
Übermensch	0.41931	0.39806	0.37244	0.37383	
Guerillero	0.2416	0.2606	0.29386	0.29364	
Redaktionsbüro	0.25934	0.25543	0.30024	0.31381	
Blockkonfrontation	0.24031	0.25917	0.3454	0.36009	
Erinnerungsfetzen	0.27807	0.34274	0.48069	0.48854	
Noblesse	0.23279	0.24202	0.25848	0.2581	
Weltläufigkeit	0.34506	0.33745	0.34885	0.35452	
Drogenschmuggel	0.22574	0.2887	0.33574	0.31908	
Geisteswissenschaftler	0.23434	0.25482	0.24879	0.23691	
Organisationsprinzip	0.16197	0.17384	0.30101	0.33064	
Geograph	0.21339	0.2399	0.23599	0.22198	
Stadtpatron	0.24067	0.26385	0.28557	0.28019	
Oberpriester	0.19822	0.20682	0.22208	0.22177	
Opfergang	0.28239	0.31378	0.35759	0.35447	
Camouflage	0.39018	0.42497	0.48316	0.48216	
Naturforschung	0.29752	0.31122	0.25727	0.23491	
Organische	0.14391	0.21767	0.28873	0.27405	
Heimkind	0.33523	0.35299	0.41447	0.42244	
Armeeangehörige	0.1717	0.15738	0.21239	0.23391	
Nachtmensch	0.5537	0.52393	0.45028	0.44175	
Zimmergenosse	0.38727	0.43482	0.41526	0.3866	
Nichtsnutz	0.39444	0.39746	0.42282	0.42733	
Bückling	0.44413	0.47441	0.43382	0.40708	
Sprechweise	0.2938	0.28119	0.32898	0.34731	
Urteilsvermögen	0.19864	0.22509	0.31352	0.32543	
Existenzfrage	0.24477	0.263	0.28279	0.27915	
Grenzbefestigung	0.20472	0.25492	0.38142	0.39298	
Denkschule	0.22829	0.25894	0.29665	0.29232	
Fallgrube	0.36022	0.34211	0.36464	0.37824	
Lieb	0.3807	0.40577	0.41645	0.40668	
Blockheizkraftwerk	0.28912	0.33128	0.39845	0.39687	
Oberleutnant	0.32482	0.32807	0.32627	0.32327	
Tyrannis	0.26489	0.25109	0.23563	0.23689	
Beweiswert	0.19041	0.22117	0.32414	0.33815	
Gebäudeschäden	0.14386	0.20634	0.27068	0.25933	
Unvereinbare	0.17652	0.19529	0.27323	0.28583	
Grundtatsache	0.31042	0.32481	0.4097	0.42586	
Telefonapparat	0.3572	0.35707	0.49509	0.53272	
Asteroidengürtel	0.24159	0.26544	0.26093	0.2479	
Krebsgesellschaft	0.32915	0.35355	0.34111	0.32533	
Massengesellschaft	0.27008	0.29694	0.34065	0.33964	
Kulturszene	0.27959	0.32994	0.38342	0.37423	
Wirrnis	0.30918	0.32493	0.32339	0.31473	
Pappenheimer	0.32796	0.35163	0.34606	0.33254	
Blutegel	0.48772	0.50606	0.40677	0.36899	
Reiseliteratur	0.26027	0.28767	0.2884	0.27512	
Trunksucht	0.20802	0.25478	0.28365	0.26946	
Omnipotenz	0.23247	0.2464	0.2838	0.28712	
Insignie	0.31291	0.32571	0.35871	0.36107	
Hochschulinstitut	0.17625	0.2257	0.29578	0.29197	
Urangst	0.27399	0.27705	0.2615	0.25489	
Westfalenhalle	0.31457	0.33458	0.3744	0.37534	
Kinderpornographie	0.2997	0.33307	0.39144	0.39142	
Ostgrenze	0.21913	0.25194	0.26766	0.2562	
Menschenliebe	0.33087	0.34488	0.33886	0.32969	
Kunstfaser	0.28805	0.37793	0.45593	0.43529	
Burgunder	0.22848	0.32689	0.31775	0.26893	
Videokassette	0.3514	0.384	0.49863	0.51457	
Forschungsabteilung	0.21742	0.24596	0.29414	0.29376	
Milchflasche	0.45959	0.51994	0.61708	0.61494	
Schauprozeß	0.23848	0.26662	0.30067	0.29646	
Unerwünschte	0.19752	0.2696	0.32686	0.30892	
Dachfenster	0.31528	0.33053	0.45554	0.48253	
Ostsektor	0.19278	0.22429	0.25979	0.25456	
Gegenbesuch	0.26664	0.32483	0.38157	0.3697	
Gegenreformation	0.13451	0.17883	0.24008	0.2363	
Dienstgrad	0.17555	0.20371	0.28061	0.28858	
Arbeiterführer	0.2276	0.21644	0.26447	0.2824	
Erziehungsministerium	0.1947	0.22774	0.26252	0.25637	
Streitwagen	0.30676	0.29566	0.3492	0.3684	
Feine	0.27943	0.36164	0.44832	0.43369	
Waffenproduktion	0.25225	0.27625	0.35443	0.36445	
Beweisstück	0.29441	0.33247	0.45598	0.47205	
Problemsituation	0.30021	0.29224	0.32859	0.34154	
Lebenspraxis	0.18276	0.21096	0.28142	0.28753	
Angstreaktion	0.28458	0.29798	0.2995	0.29286	
Grübler	0.3005	0.33225	0.35206	0.342	
Sezession	0.23583	0.25446	0.29397	0.29569	
Wundertäter	0.26823	0.286	0.29078	0.28307	
Stiefeltern	0.45249	0.45572	0.4371	0.42901	
Ersatzreligion	0.19967	0.23104	0.29067	0.29224	
Pfeifenkopf	0.4871	0.50519	0.5213	0.51595	
Spiritus	0.16965	0.23433	0.31359	0.30532	
Einreiseverbot	0.23259	0.25527	0.28754	0.28538	
Kinoleinwand	0.35193	0.39197	0.42476	0.41433	
Dissoziation	0.18069	0.23428	0.29816	0.29069	
Saboteur	0.37755	0.38407	0.41403	0.41826	
Gesellschaftstheorie	0.23194	0.25769	0.31509	0.31854	
Altersschwäche	0.39211	0.39227	0.34378	0.32894	
Neubestimmung	0.21975	0.24882	0.25955	0.24842	
Primitivität	0.32608	0.3107	0.32345	0.33315	
Kapitalflucht	0.24557	0.27923	0.29616	0.28457	
Mäßigung	0.19904	0.24206	0.32215	0.32406	
Lämpchen	0.3826	0.39811	0.49696	0.5163	
Volkskommissar	0.1826	0.19373	0.25128	0.26169	
Zimmermädchen	0.4076	0.4536	0.50877	0.50168	
Schleifer	0.28221	0.30607	0.39983	0.41419	
Körperregion	0.23702	0.27949	0.33466	0.32973	
Seßhaftigkeit	0.2791	0.2988	0.32307	0.31989	
Wiedertäufer	0.30253	0.32333	0.35298	0.35074	
Modellfall	0.33357	0.33094	0.38495	0.40029	
Gesehene	0.35381	0.37657	0.38039	0.36985	
Bauernstaat	0.23958	0.26625	0.30045	0.29695	
Rothschild	0.30332	0.30611	0.2212	0.19521	
Beratergremium	0.11183	0.15261	0.22771	0.22952	
Fahrwasser	0.2868	0.30167	0.3709	0.38254	
Einfache	0.18045	0.24109	0.40395	0.42094	
Sticker	0.3884	0.43734	0.52952	0.53149	
Gottkönig	0.33865	0.32236	0.27616	0.26974	
Spanische	0.29615	0.33087	0.32972	0.31242	
Jute	0.26855	0.37213	0.43488	0.40368	
Kulturbund	0.21471	0.23523	0.26874	0.26798	
Bauernkrieg	0.2117	0.24701	0.28664	0.28075	
Rondell	0.27105	0.33952	0.40224	0.38728	
Fuhrwerk	0.33703	0.37315	0.47938	0.49138	
Schuhmacher	0.32095	0.30673	0.36317	0.38458	
Pferdebahn	0.29531	0.30957	0.37715	0.38859	
Grabstelle	0.21644	0.27927	0.36577	0.36024	
Tüchtige	0.26111	0.27608	0.27959	0.27285	
Maschinengewehrfeuer	0.29384	0.31778	0.40579	0.41846	
Sprachfehler	0.33292	0.34599	0.3384	0.32921	
Todeszone	0.26865	0.33044	0.37756	0.36133	
Außenbeziehung	0.19322	0.23339	0.29781	0.29667	
Meerestier	0.47671	0.4519	0.34524	0.32541	
Objektbeziehung	0.27085	0.29774	0.33192	0.32822	
Umsturzversuch	0.16992	0.21392	0.28148	0.27951	
Wehrdienstverweigerung	0.20105	0.21414	0.29273	0.30807	
Eröffnungsrede	0.28169	0.2947	0.32711	0.3293	
Kosmonaut	0.28887	0.29573	0.31434	0.3155	
Brandstifter	0.34381	0.36634	0.394	0.39026	
Umwertung	0.24796	0.27858	0.32152	0.31862	
Nylon	0.30724	0.35793	0.49415	0.5079	
Mutterkorn	0.28525	0.38802	0.34608	0.28588	
Meteorologe	0.21881	0.25663	0.27657	0.26398	
Erkenntnisprozeß	0.22063	0.24777	0.28913	0.28748	
Herrschaftsform	0.18064	0.1893	0.23628	0.24487	
Blockierung	0.22706	0.27373	0.35847	0.3599	
Schwarzbuch	0.33638	0.37274	0.3711	0.35278	
Nachbarkreis	0.17746	0.20334	0.25533	0.25737	
Chaot	0.27804	0.29035	0.30478	0.30228	
Konkretion	0.20941	0.26015	0.32619	0.32056	
Brustschmerz	0.30258	0.33065	0.38047	0.3805	
Stromstärke	0.25225	0.28395	0.40785	0.42711	
Gesundheitsproblem	0.3083	0.32916	0.35633	0.35334	
Erle	0.30849	0.42731	0.39532	0.33041	
Hosenträger	0.47436	0.48229	0.60378	0.63269	
Fließgeschwindigkeit	0.25898	0.29063	0.31108	0.30136	
Syndikalist	0.2546	0.26217	0.28691	0.28956	
Maitag	0.38019	0.42678	0.41643	0.3908	
Verdienstmöglichkeit	0.24063	0.27083	0.37277	0.3866	
Parteiapparat	0.10977	0.12838	0.22451	0.24248	
Summierung	0.13501	0.21203	0.32502	0.32059	
Energieproduktion	0.30077	0.34839	0.36508	0.34679	
Wiedererkennung	0.40425	0.40453	0.4272	0.43219	
Lesefähigkeit	0.2605	0.27217	0.29951	0.30097	
Anzeigenkunde	0.30864	0.32626	0.40175	0.41379	
Zeitungsverleger	0.29561	0.30201	0.33042	0.33451	
Schlamperei	0.31659	0.35202	0.44288	0.45096	
Flugmaschine	0.45785	0.41969	0.46452	0.49335	
Ersatzbedarf	0.27624	0.2944	0.35645	0.36458	
Rüstungsbetrieb	0.24627	0.23761	0.32178	0.34861	
Stromerzeuger	0.27012	0.30909	0.39431	0.39931	
Haftzeit	0.21954	0.23542	0.30462	0.31598	
Lebensmittelpaket	0.37751	0.44162	0.49752	0.48235	
Gesundheitsfürsorge	0.2306	0.2613	0.30984	0.30852	
Altwerden	0.32669	0.3517	0.35802	0.34722	
Strandgut	0.36637	0.41415	0.448	0.43424	
Oberhaus	0.19058	0.21418	0.27151	0.27606	
Rückentwicklung	0.43767	0.41215	0.38432	0.38701	
Eisenkugel	0.38037	0.43765	0.55827	0.56437	
Endgeschwindigkeit	0.30317	0.32558	0.37445	0.37683	
Sammelpunkt	0.266	0.29184	0.37554	0.38621	
Spitzbogen	0.20919	0.26037	0.36496	0.36991	
Wasserscheide	0.2744	0.32408	0.32906	0.30662	
Parteienbündnis	0.17272	0.22665	0.2729	0.26035	
Sandinisten	0.21091	0.21556	0.25724	0.26612	
Drogenproblem	0.24053	0.29907	0.403	0.40427	
Kolonialherr	0.24293	0.265	0.25053	0.23552	
Getreidemühle	0.19086	0.26676	0.33747	0.32155	
Kleie	0.25046	0.3702	0.40799	0.36238	
Furchtlosigkeit	0.38989	0.37296	0.3585	0.36111	
Spruchband	0.33939	0.36437	0.43831	0.44642	
Molotowcocktail	0.37378	0.40973	0.52975	0.54558	
Kalaschnikow	0.33732	0.33992	0.39789	0.41189	
Bestimmte	0.23024	0.28762	0.36466	0.35898	
Überwältigung	0.33167	0.3261	0.39358	0.41404	
Truppenteil	0.20829	0.22525	0.31683	0.33399	
Sicherheitsraum	0.21247	0.24272	0.4086	0.4404	
Vaterstadt	0.20572	0.22506	0.24293	0.23836	
Zwillingspaar	0.32807	0.31615	0.28984	0.287	
Wohnungsnot	0.18539	0.21262	0.2736	0.27751	
Buchprojekt	0.34347	0.35873	0.36922	0.36405	
Harnblase	0.28681	0.31944	0.37025	0.36851	
Muskelgruppe	0.33815	0.32339	0.36516	0.38267	
Eroberungskrieg	0.24714	0.29935	0.32709	0.30994	
Schmähschrift	0.32766	0.34273	0.35386	0.34901	
Feldberg	0.27829	0.29106	0.29602	0.29065	
Abweg	0.30655	0.30934	0.35964	0.37151	
Brillanz	0.16765	0.24056	0.34887	0.34494	
Möglichstes	0.32923	0.33523	0.36365	0.36783	
Höfling	0.23541	0.24755	0.27322	0.27407	
Hofdame	0.25957	0.307	0.30493	0.28161	
Kopfstand	0.38604	0.36715	0.43642	0.46339	
Körperübung	0.30066	0.30646	0.38263	0.40036	
Notmaßnahme	0.25577	0.27704	0.34996	0.35975	
Briefbombe	0.36913	0.40071	0.45677	0.45672	
Waldheim	0.29751	0.29932	0.28137	0.2746	
Quader	0.23014	0.29089	0.41873	0.42571	
Eisenbahnzug	0.37621	0.36847	0.45265	0.47867	
Bedürfnisbefriedigung	0.23174	0.2585	0.31982	0.3239	
Vergeudung	0.20608	0.24765	0.28808	0.27953	
Kriegswoche	0.21763	0.22461	0.2679	0.27612	
Gefängniswärter	0.40502	0.39089	0.45478	0.47798	
Monarchist	0.21424	0.2379	0.26422	0.25999	
Handlungsunfähigkeit	0.26707	0.26877	0.3008	0.30817	
Erfahrungsraum	0.25866	0.28535	0.37053	0.38124	
Schützer	0.35678	0.33288	0.31402	0.31872	
Brustraum	0.37555	0.38045	0.45095	0.46728	
Guillotine	0.3285	0.36004	0.48423	0.50341	
Asymmetrie	0.20415	0.23808	0.29673	0.29682	
Äthiopier	0.23736	0.25414	0.24744	0.23707	
Erwachsen	0.35808	0.37992	0.3733	0.36024	
Gouvernante	0.29714	0.3217	0.31774	0.30435	
Erwähnen	0.25791	0.29867	0.32529	0.31309	
Ausgebildete	0.11876	0.11489	0.16807	0.18439	
Dienstleistungsgewerbe	0.16068	0.1958	0.28174	0.28907	
Konterrevolution	0.24031	0.27083	0.35012	0.35746	
Bergarbeiter	0.24762	0.25492	0.30634	0.3166	
Führungsoffizier	0.23396	0.25273	0.31787	0.32672	
Waffenrock	0.33718	0.36193	0.44192	0.45184	
Rockmusiker	0.20798	0.24492	0.34775	0.35882	
Medienkampagne	0.29518	0.32472	0.38949	0.39305	
Zerknirschung	0.28988	0.31884	0.39995	0.40838	
Autosuggestion	0.26278	0.3111	0.36892	0.36194	
Hockeyspieler	0.19742	0.21313	0.23914	0.23856	
Feldwebel	0.30435	0.30801	0.35363	0.36379	
Machtpolitiker	0.14463	0.17769	0.22301	0.21996	
Seelische	0.2357	0.25319	0.31043	0.31765	
Umnachtung	0.24355	0.28023	0.31532	0.30743	
