word	raw_word_frequency_sdewac	log10_word_frequency_sdewac	raw_lemma_frequency_sdewac	log10_lemma_frequency_sdewac
Spielbetrieb	1049	3.020775488193558	1205	3.080987046910887	
Kulturzentrum	1769	3.2477278329097232	2555	3.4073909044707316	
Regierungspolitik	2029	3.307282047033346	2031	3.307709923404807	
Weimarer	12322	4.090681204457391	12322	4.090681204457391	
Häufigkeit	6319	3.8006483553639883	6741	3.8287243271387914	
Neugestaltung	4135	3.6164755138885654	4194	3.622628426129325	
Musikschule	3339	3.523616419054371	5250	3.720159303405957	
Musikwissenschaft	1492	3.17376882313665	1611	3.207095540419218	
Brennpunkt	2079	3.317854489331469	4111	3.61394747678035	
Opportunismus	1339	3.126780577012009	1341	3.127428777851599	
Arbeitsmöglichkeit	104	2.0170333392987803	1339	3.126780577012009	
Feinheit	525	2.720159303405957	2171	3.3366598234544202	
Verfasser	13805	4.140036410975282	16738	4.223703563522536	
Musiktheater	1235	3.0916669575956846	1673	3.2234959409623944	
Attraktivität	8222	3.914977472444331	8271	3.917558020825436	
Operette	913	2.960470777534299	1196	3.077731179652392	
Satzung	13500	4.1303337684950066	15398	4.187464315292919	
Publizist	1868	3.271376871894075	3511	3.545430829465351	
Interpret	847	2.9278834103307068	3645	3.5616975326539935	
Adelige	531	2.725094521081469	1309	3.116939646550756	
Gulden	2159	3.334252642334231	2174	3.3372595397502756	
Journal	5222	3.7178368674869255	6180	3.790988475088816	
Sonderstellung	1882	3.274619619091238	1882	3.274619619091238	
Standardwerk	2042	3.3100557377508917	2857	3.455910240382743	
Unzulänglichkeit	1129	3.052693941924968	3131	3.4956830676169153	
Protagonist	1963	3.292920299600006	11467	4.059449812507961	
Finanzlage	2055	3.312811826212088	2057	3.313234291694724	
Weigerung	3897	3.5907304057926903	3937	3.5951654147902294	
Akteneinsicht	2092	3.3205616801952367	2110	3.3242824552976926	
Kampagne	22101	4.344411924574547	27055	4.432247538268601	
Rechtsstaat	5078	3.7056926965377035	7179	3.8560639533331	
Debatte	37353	4.572325487841481	47355	4.675365840947899	
Nebenrolle	1110	3.0453229787866576	1886	3.2755416884013098	
Festzelt	977	2.989894563718773	1084	3.0350292822023683	
Rassismus	14417	4.158874898455997	14469	4.160438516641545	
Ausländerfeindlichkeit	1558	3.1925674533365456	1569	3.1956229435869368	
Menschenwürde	7512	3.8757555792580547	7520	3.876217840591642	
Nationalismus	7486	3.874249822778403	7822	3.893317811616112	
Rationalisierung	2802	3.4474681309497557	3197	3.504742636271688	
Konstitution	3200	3.505149978319906	3374	3.5281450782531065	
Vietnamese	124	2.093421685162235	1196	3.077731179652392	
Bleiberecht	1250	3.0969100130080562	1337	3.1261314072619846	
Jugendarbeit	10410	4.017450729510537	10418	4.017784353096679	
Bundeszentrale	3066	3.4865721505183562	3043	3.483301952358167	
Lebensbedingung	64	1.806179973983887	9411	3.9736357734174077	
Verwarnung	1019	3.0081741840064264	1379	3.13956426617585	
Bewohnerin	679	2.8318697742805017	4026	3.604873770552636	
Tatverdächtige	1226	3.0884904701823963	3332	3.52270499273475	
Verlagerung	6401	3.8062478271957905	6871	3.8370199485409087	
Rückgang	15701	4.195927313597225	17372	4.239849820690192	
Solidarität	25510	4.4067104586097905	25626	4.408680821810468	
Aufenthaltsrecht	1230	3.089905111439398	1492	3.17376882313665	
Revision	29750	4.4734869700645685	31112	4.492927930139404	
Bewährung	4731	3.674952948048565	4777	3.679155241283354	
Rassist	455	2.6580113966571126	1507	3.178113252314632	
Tagesspiegel	3247	3.5114822886260013	3508	3.5450595846940027	
Journalistin	4626	3.6652056284346006	6892	3.838345268775991	
Amtsgericht	10153	4.006594386184137	14953	4.174728333311894	
Rechtsradikale	699	2.8444771757456815	1654	3.218535505216528	
Sachschaden	2588	3.4129642719966626	2704	3.4320066872695985	
Pressemeldung	878	2.9434945159061026	1827	3.2617385473525378	
Assimilation	1464	3.165541076722373	1476	3.1690863574870227	
Ausländerbehörde	3498	3.543819805142658	4692	3.671358003443492	
Vorkehrung	128	2.1072099696478683	3739	3.5727554651542195	
Ausreise	2792	3.4459154139511234	2792	3.4459154139511234	
Staatsanwaltschaft	20871	4.319543258077312	22994	4.361614527024846	
Justizministerien	103	2.012837224705172	3232	3.5094713521025485	
Arbeitserlaubnis	1839	3.2645817292380777	2057	3.313234291694724	
Bundesgebiet	6610	3.82020145948564	7166	3.8552768038300917	
Arbeitsmarkt	25161	4.400727897737122	30941	4.490534345803676	
Leitbild	7186	3.8564872128686307	11093	4.045049012988961	
Kader	4603	3.663040974893974	5232	3.718667735316211	
Hakenkreuz	1096	3.0398105541483504	1720	3.235528446907549	
Antifaschismus	1657	3.219322508419337	1670	3.2227164711475833	
Sachbearbeiter	2497	3.397418542351348	2972	3.4730488050885375	
Asylsuchende	1553	3.1911714557285586	3240	3.510545010206612	
Zeugenaussage	837	2.92272545799326	2936	3.467756051244033	
Faschist	423	2.6263403673750423	3639	3.5609820555862353	
Sucher	1075	3.031408464251624	1147	3.0595634179012676	
Feindbild	1906	3.2801228963023075	3938	3.5952757118020995	
Forschungsinstitut	1793	3.253580289562183	5085	3.7062909572587635	
Wiederaufnahme	4155	3.61857102812013	4230	3.6263403673750423	
Verjährung	4838	3.684665864025861	4842	3.685024785105714	
Bundesministerien	998	2.999130541287371	19281	4.285129554630062	
Einflußnahme	1966	3.2935835134961167	5503	3.7405995128111567	
Stadtverordnete	263	2.419955748489758	1127	3.0519239160461065	
Vermarktung	7812	3.892762234615817	7817	3.893040111957118	
Zivilgesellschaft	8013	3.903795142741035	8384	3.9234512696396515	
Aktivist	962	2.983175072037813	6769	3.8305245140972586	
Fahrtkosten	2304	3.3624824747511743	2306	3.36285930295868	
Bürgerversammlung	735	2.8662873390841948	1012	3.0051805125037805	
Dominanz	5688	3.75495958772171	5784	3.7622282842864743	
Richterin	3292	3.5174598265402324	4409	3.644340098826323	
Freispruch	2173	3.3370597263205246	2688	3.429429264381788	
Gesamtzusammenhang	1299	3.1136091510730277	1492	3.17376882313665	
Bauarbeiter	1900	3.278753600952829	2199	3.3422252293607904	
Bürgerin	909	2.9585638832219674	23346	4.368212481187387	
Umverteilung	4389	3.6423655808449733	4606	3.663323933628212	
Großveranstaltung	782	2.893206753059848	2207	3.343802333161655	
Sprechzeit	149	2.173186268412274	1087	3.0362295440862948	
Kommunalpolitiker	1320	3.12057393120585	1698	3.229937685907934	
Erörterung	4719	3.6738499773429494	6266	3.7969903905456865	
Einbeziehung	16264	4.211227365629982	16271	4.211414245077975	
Militärdiktatur	1769	3.2477278329097232	2077	3.317436496535099	
Verhaftung	5698	3.755722444903458	8044	3.9054720619247045	
Oppositionspartei	1063	3.0265332645232967	2614	3.4173055832445254	
Kokain	3169	3.5009222391903005	3297	3.518118947143153	
Überangebot	1017	3.0073209529227447	1161	3.064832219738574	
Körperverletzung	4529	3.656002320682957	5133	3.710371264260763	
Nötigung	1961	3.292477593667784	2042	3.3100557377508917	
Umland	4896	3.6898414091375047	5357	3.7289216463728594	
Zunahme	14233	4.153296449355305	14509	4.161637480704591	
Zuordnung	8632	3.9361114316748544	9382	3.9722954286111394	
Wahlperiode	3012	3.478854967528663	3308	3.519565500880509	
Paradigmenwechsel	2655	3.4240645254174877	2899	3.4622482153549976	
Brandanschlag	679	2.8318697742805017	1193	3.076640443670342	
Lohnarbeit	1793	3.253580289562183	1847	3.2664668954402414	
Innenministerium	4912	3.691258358133111	7465	3.873029812061044	
Aufarbeitung	6679	3.8247114434647345	6727	3.827821427682802	
Aussiedler	2402	3.3805730030668872	3283	3.5162708827293403	
Attest	1268	3.1031192535457137	2051	3.3119656603683665	
Gerichtsverfahren	4586	3.66143405039392	5013	3.7000977046130537	
Justiz	19294	4.285422274188247	19383	4.287420995759831	
Niederschlag	4256	3.6290016192869916	7109	3.8518085142282374	
Videoüberwachung	1903	3.2794387882870204	1905	3.279894980011638	
Revisionsverfahren	2059	3.3136563466180315	2915	3.464638559095033	
Bündnis	22278	4.347876199609803	32123	4.506816097708916	
Ausgrenzung	7297	3.8631443462526676	7806	3.8924285469452298	
Verminderung	4382	3.6416723732246865	4472	3.650501794878367	
Ideologie	14452	4.159927952895985	18780	4.273695587930092	
Schwächung	3090	3.4899584794248346	3145	3.497620649781288	
Machtposition	993	2.996949248495381	1609	3.2065560440990297	
Gutachten	21803	4.338516254788366	25260	4.402433346219312	
Strafrecht	3853	3.5857990090130007	5378	3.730620797887283	
Mitläufer	1389	3.1427022457376155	1709	3.232742062720737	
Landesregierung	30508	4.484413737716676	32972	4.518145291171665	
Interessenverband	301	2.4785664955938436	1253	3.0979510709941502	
Gewerkschaft	16017	4.204581175577571	57675	4.760987603193131	
Diskurs	10601	4.025346834509827	16866	4.227012095991085	
Einsatzbereitschaft	1535	3.1861083798132053	1537	3.1866738674997452	
Selbstverständnis	8810	3.944975908412048	10139	4.005995123054691	
Afghane	160	2.204119982655925	2086	3.319314304090512	
Innenminister	10901	4.0374663396435	12208	4.086644520610806	
Aussetzung	4016	3.603793704136963	4083	3.610979379922997	
Betroffenheit	3748	3.5737995822157407	3847	3.5851221863068155	
Beschuldigte	2730	3.436162647040756	8155	3.9114239653762946	
Koalition	23132	4.364213183631557	25152	4.400572524359314	
Bundeshaushalt	1943	3.2884728005997825	2502	3.398287305357401	
Geschädigte	3232	3.5094713521025485	7763	3.890029586163417	
Kreisstadt	1657	3.219322508419337	1842	3.26528962586083	
Konsul	1252	3.097604328874411	1490	3.173186268412274	
Hegemonie	2815	3.449478399187365	2856	3.455758203104137	
Petitionsausschuß	221	2.3443922736851106	1873	3.2725377773752373	
Rechtsextremist	196	2.292256071356476	2326	3.3666097103924297	
Mitverantwortung	2620	3.4183012913197457	2624	3.4189638307036225	
Sozialordnung	1895	3.2776092143040914	1932	3.2860071220794747	
Bundesanstalt	8592	3.9340942683554805	8636	3.9363126336621934	
Aufenthaltserlaubnis	2978	3.473924693416157	3138	3.496652939250918	
Zustrom	1156	3.0629578340845103	1266	3.1024337056813365	
Volksverhetzung	1310	3.1172712956557644	1312	3.1179338350396417	
Ermittlungsverfahren	4371	3.6405808064896528	5195	3.7155855518931964	
Rechtsordnung	4398	3.6432552250247716	5233	3.718750734739665	
Einlassung	1189	3.0751818546186915	1749	3.2427898094786767	
Argumentation	12492	4.096631975558161	13724	4.1374807093841355	
Titelseite	1583	3.199480914862356	2083	3.318689269947746	
Bundesanwaltschaft	1454	3.162564406523019	1455	3.162862993321926	
Menschenrecht	2143	3.3310221710418286	37437	4.573301039434461	
Etat	3644	3.5615783683009608	4903	3.6904618932461783	
Haushaltslage	2316	3.3647385550553985	2359	3.3727279408855955	
Lebenswirklichkeit	1483	3.1711411510283822	1651	3.2177470732627937	
Dunkelziffer	1207	3.081707270097349	1278	3.1065308538223815	
Einordnung	6102	3.785472203306388	6247	3.795671505946022	
Subkultur	1418	3.151676230847048	2181	3.3386556655787003	
Asyl	5772	3.7613263224214566	7479	3.873843533223436	
Vernehmung	4956	3.695131297704026	6244	3.79546289439038	
Fremdenfeindlichkeit	3969	3.5986810989071634	3977	3.59955559098598	
Antisemitismus	18363	4.26394363421885	18410	4.265053788504015	
Indikator	3073	3.4875625602563782	8276	3.917820481993697	
Medienkompetenz	3281	3.5160062303860475	3302	3.518777068926775	
Gleichheit	9668	3.985336641735613	9737	3.988425170006303	
Garant	3468	3.540079088804173	4584	3.6612446089593336	
Lebenswelt	4758	3.6774244377012475	6464	3.8105013477665297	
Empörung	5448	3.736237098904729	5507	3.7409150764812824	
Nationalist	378	2.5774917998372255	2903	3.4628470358316736	
Rechtsmittel	4374	3.640878778701618	5736	3.758609142659744	
Lebensperspektive	640	2.806179973983887	1132	3.0538464268522527	
Untätigkeit	1720	3.235528446907549	1724	3.236537261488694	
Parteinahme	1051	3.021602716028242	1076	3.0318122713303706	
Zecke	1279	3.106870544478654	3348	3.5247854493212225	
Extremist	185	2.2671717284030137	3569	3.5525465479556604	
Betreuungsangebot	622	2.7937903846908188	1992	3.29928933408768	
Verhinderung	7365	3.8671727511786496	7429	3.8709303583486956	
Privilegium	226	2.3541084391474008	5023	3.7009631781595496	
Stigmatisierung	1288	3.1099158630237933	1291	3.1109262422664203	
Sozialarbeit	3599	3.5561818466529114	3603	3.5566642621225686	
Organisierung	2212	3.344785122632661	2217	3.345765693114488	
Zusammenwirken	6182	3.791129000727286	6830	3.8344207036815328	
Bevölkerungsteil	214	2.330413773349191	1110	3.0453229787866576	
Vertrauensverhältnis	1485	3.171726453653231	1824	3.2610248339923973	
Faschismus	9873	3.994449137014036	9901	3.9956790605116224	
Staatsmacht	2089	3.3199384399803087	2090	3.3201462861110542	
Kapitalismus	23343	4.368156670034973	23378	4.3688073542972985	
Konsens	14704	4.167435494042036	15549	4.191702463559194	
Rechtsanspruch	3867	3.5873741720730656	4930	3.69284691927723	
Asylantrag	1345	3.128722284338427	2723	3.4350476413399647	
Eignung	8225	3.915135906622012	8325	3.9203842421783577	
Kommunalpolitik	2349	3.370883016777606	2352	3.371437317404101	
Generalstaatsanwalt	1332	3.1245042248342823	1719	3.2352758766870524	
Ungleichbehandlung	2294	3.360593413565249	2473	3.3932241163612975	
Strafverfolgungsbehörde	173	2.2380461031287955	2005	3.3021143769562014	
Strafprozeß	308	2.4885507165004443	1287	3.1095785469043866	
Umgangsform	100	2.0	1794	3.2538224387080734	
Umkehrung	1908	3.2805783703680764	1987	3.298197867109815	
Unterstützer	2807	3.448242412634439	3644	3.5615783683009608	
Beratungsgespräch	1309	3.116939646550756	2721	3.4347285417797577	
Veranstaltungsreihe	2660	3.424881636631067	2899	3.4622482153549976	
Pressegespräch	1299	3.1136091510730277	1582	3.1992064791616577	
Zuweisung	3089	3.4898179083014504	4333	3.636788689034375	
Kontext	27911	4.445775396743086	32046	4.505773828352781	
Polizeipräsidium	1375	3.1383026981662816	2151	3.3326404103874627	
Aufmarsch	1688	3.2273724422896364	2797	3.4466924663715273	
Internat	2088	3.3197304943302246	2745	3.4385423487861106	
Antidepressiva	1924	3.284205067701794	2314	3.364363354615731	
Gesundheitsschaden	167	2.2227164711475833	1562	3.1936810295412816	
Gewährung	8963	3.9524533964230333	8966	3.952598734529773	
Gedankengut	3340	3.5237464668115646	3980	3.599883072073688	
Inkompetenz	1078	3.03261876085072	1110	3.0453229787866576	
Novelle	5710	3.756636108245848	6794	3.8321255425340093	
Personenkreis	4482	3.6514718521990424	5757	3.760196229455134	
Mitangeklagte	263	2.419955748489758	1060	3.0253058652647704	
Asiate	111	2.0453229787866576	1452	3.161966616364075	
Jugendkultur	1319	3.1202447955463652	1840	3.2648178230095364	
Bombenangriff	652	2.81424759573192	2096	3.321391278311689	
Auswertung	18916	4.276829305343389	21770	4.337858429041094	
Westdeutsche	1149	3.060320028688285	1670	3.2227164711475833	
Anfeindung	155	2.1903316981702914	1409	3.1489109931093564	
Stellungnahme	22577	4.353666232982903	31633	4.500140381345458	
Sprachkurs	1352	3.130976691605617	4022	3.6044420662607233	
Verhandlungstag	643	2.808210972924222	1236	3.092018470752797	
Beweismaterial	1079	3.0330214446829107	1203	3.0802656273398448	
Schlüsselrolle	2188	3.3400473176613934	2188	3.3400473176613934	
Repression	5432	3.7349597612724454	6931	3.8407958988470936	
Erwerbstätigkeit	5956	3.7749546890801384	6072	3.783331762887424	
Sommerfest	1521	3.182129214052998	1850	3.2671717284030137	
Aufenthaltsstatus	1058	3.024485667699167	1060	3.0253058652647704	
Regierungsbeteiligung	1449	3.1610683854711747	1687	3.2271150825891253	
Autonomie	11573	4.063445953123033	11682	4.067517201903676	
Teilhabe	8390	3.9237619608287004	8394	3.9239689648754714	
Illegalität	1473	3.168202746842631	1475	3.1687920203141817	
Aufhebung	18626	4.270119598618903	18716	4.272213036520142	
Spagat	1940	3.287801729930226	1978	3.2962262872611605	
Pressemitteilung	7666	3.8845688149183335	10041	4.00177696707744	
Selbstbehauptung	1191	3.0759117614827773	1198	3.0784568180532927	
Selbstverwirklichung	2703	3.4318460456987254	2705	3.4321672694425884	
Machtanspruch	577	2.7611758131557314	1078	3.03261876085072	
Abstufung	641	2.8068580295188172	1507	3.178113252314632	
Wachmann	848	2.9283958522567137	1160	3.0644579892269186	
Videoaufnahme	173	2.2380461031287955	1011	3.004751155591001	
Informationsstand	1093	3.038620161949703	1805	3.256477206241677	
Bündnispartner	2066	3.315130317183602	2723	3.4350476413399647	
Finanzkapital	615	2.788875115775417	1074	3.0310042813635367	
Entgegenkommen	1349	3.1300119496719043	1438	3.1577588860468637	
Rechtsanwältin	1900	3.278753600952829	2451	3.389343311252078	
Platzverweis	793	2.8992731873176036	1363	3.1344958558346736	
Neustadt	4397	3.643156465619706	4407	3.644143050509919	
Tatzeit	1345	3.128722284338427	1402	3.14674801363064	
Programmatik	1715	3.2342641243787895	1767	3.247236549506764	
Stiftung	38655	4.587205677606586	46700	4.669316880566112	
Chronologie	1958	3.291812687467119	2024	3.3062105081677617	
Stadtmitte	1403	3.1470576710283598	1406	3.147985320683805	
Haushaltsjahr	1985	3.297760511099134	2835	3.452553063228925	
Ausländerin	350	2.5440680443502757	2032	3.307923703611882	
Peiniger	831	2.919601023784111	1107	3.044147620878723	
Bekenntnis	8693	3.9391696796251776	11998	4.079108857601436	
Lippenbekenntnis	428	2.6314437690131722	1071	3.029789470831856	
Sachse	621	2.7930916001765804	3376	3.5284024379536176	
Liberale	2044	3.3104808914626753	6356	3.803183888535342	
Gewalttäter	1478	3.1696744340588068	1956	3.291368850451583	
Bundestagswahl	9253	3.9662825621674633	11422	4.057742155828753	
Herkunftsland	2134	3.329194415088451	4727	3.6745856023029138	
Verharmlosung	1066	3.0277572046905536	1071	3.029789470831856	
Einschränkung	14066	4.148170613077387	26897	4.429703842972572	
Verordnung	23491	4.370901504867769	30757	4.487943972644853	
Aufrechterhaltung	6698	3.8259451432038483	6704	3.82633400562222	
Rechtsradikalismus	1380	3.1398790864012365	1388	3.142389466118836	
Jahreshälfte	1867	3.2711443179490782	1873	3.2725377773752373	
Grundgedanke	1574	3.1970047280230456	3763	3.575534218319864	
Opposition	30526	4.484669899885334	30800	4.488550716500444	
Eigene	3259	3.513084360465144	1998	3.3005954838899636	
Sensibilisierung	2292	3.3602146132953523	2293	3.3604040547299387	
Rechtssystem	1901	3.278982116865443	2920	3.4653828514484184	
Strafmaß	1132	3.0538464268522527	1401	3.1464381352857744	
Abwehr	14164	4.151185918086074	14196	4.152165990675555	
Intensivierung	3856	3.5861370252307934	3860	3.586587304671755	
Strafverfolgung	4504	3.65359838184329	4552	3.6582022533870147	
Koordinierung	4498	3.6530194510996132	4502	3.6534054906645013	
